speaker_id,character_name,movie_idx,movie_name,gender,credit_pos
u8980,DREIBERG,m612,watchmen,m,6
u9000,XANDER,m613,xxx,m,1
u8991,GIBBONS,m613,xxx,m,4
u8994,PETRA,m613,xxx,f,0
u9001,YORGI,m613,xxx,m,3
u9017,FREDDY,m615,young frankenstein,m,0
u9015,ELIZABETH,m615,young frankenstein,f,25
u9019,IGOR,m615,young frankenstein,m,3
u9022,MEDICAL STUDENT,m615,young frankenstein,m,9
u9020,INGA,m615,young frankenstein,f,5
